12/9/2019,270,270.799988,264.910004,266.920013,265.569122,32010600
12/10/2019,268.600006,270.070007,265.859985,268.480011,267.121246,22605100
12/11/2019,268.809998,271.100006,268.5,270.769989,269.399658,19689200
12/12/2019,267.779999,272.559998,267.320007,271.459991,270.086151,34327600
12/13/2019,271.459991,275.299988,270.929993,275.149994,273.757477,33396900
12/16/2019,277,280.790009,276.980011,279.859985,278.443604,32046500
12/17/2019,279.570007,281.769989,278.799988,280.410004,278.990875,28539600
12/18/2019,279.799988,281.899994,279.119995,279.73999,278.324249,29007100
12/19/2019,279.5,281.179993,278.950012,280.019989,278.602814,24592300
12/20/2019,282.230011,282.649994,278.559998,279.440002,278.025757,68994500
12/23/2019,280.529999,284.25,280.369995,284,282.562683,24643000
12/24/2019,284.690002,284.890015,282.920013,284.269989,282.831299,12119700
12/26/2019,284.820007,289.980011,284.700012,289.910004,288.44278,23280300
12/27/2019,291.119995,293.970001,288.119995,289.799988,288.333313,36566500
12/30/2019,289.459991,292.690002,285.220001,291.519989,290.044617,36028600
12/31/2019,289.929993,293.679993,289.519989,293.649994,292.163818,25201400
1/2/2020,296.23999,300.600006,295.190002,300.350006,298.829956,33870100
1/3/2020,297.149994,300.579987,296.5,297.429993,295.924713,36580700
1/6/2020,293.790009,299.959991,292.75,299.799988,298.282715,29596800
1/7/2020,299.839996,300.899994,297.480011,298.390015,296.879883,27218000
1/8/2020,297.160004,304.440002,297.160004,303.190002,301.655548,33019800
1/9/2020,307.23999,310.429993,306.200012,309.630005,308.062988,42527100
1/10/2020,310.600006,312.670013,308.25,310.329987,308.759399,35161200
1/13/2020,311.640015,317.070007,311.149994,316.959991,315.355865,30383000
1/14/2020,316.700012,317.570007,312.170013,312.679993,311.097534,40488600
1/15/2020,311.850006,315.5,309.549988,311.339996,309.764313,30480900
1/16/2020,313.589996,315.700012,312.089996,315.23999,313.644562,27207300
1/17/2020,316.269989,318.73999,315,318.730011,317.116943,34454100
1/21/2020,317.190002,319.019989,316,316.570007,314.967865,27710800
1/22/2020,318.579987,319.98999,317.309998,317.700012,316.092163,25458100
1/23/2020,317.920013,319.559998,315.649994,319.230011,317.61441,26118000
1/24/2020,320.25,323.329987,317.519989,318.309998,316.699036,36634400
1/27/2020,310.059998,311.769989,304.880005,308.950012,307.386414,40485000
1/28/2020,312.600006,318.399994,312.190002,317.690002,316.082184,40558500
1/29/2020,324.450012,327.850006,321.380005,324.339996,322.698517,54057300
1/30/2020,320.540009,324.089996,318.75,323.869995,322.230896,31685800
1/31/2020,320.929993,322.679993,308.290009,309.51001,307.943604,49897100
2/3/2020,304.299988,313.48999,302.220001,308.660004,307.0979,43496400
2/4/2020,315.309998,319.640015,313.630005,318.850006,317.236298,34154100
2/5/2020,323.519989,324.76001,318.950012,321.450012,319.823181,29706700
2/6/2020,322.570007,325.220001,320.26001,325.209991,323.564117,26356400
2/7/2020,322.369995,323.399994,318,320.029999,319.166016,29421000
2/10/2020,314.179993,321.549988,313.850006,321.549988,320.681915,27337200
2/11/2020,323.600006,323.899994,318.709991,319.609985,318.747131,23580800
2/12/2020,321.470001,327.220001,321.470001,327.200012,326.316681,28432600
2/13/2020,324.190002,326.220001,323.350006,324.869995,323.99295,23686900
2/14/2020,324.73999,325.980011,322.850006,324.950012,324.072754,20028400
2/18/2020,315.359985,319.75,314.609985,319,318.138794,38132800
2/19/2020,320,324.570007,320,323.619995,322.746338,23496000
2/20/2020,322.630005,324.649994,318.209991,320.299988,319.435272,25141500
2/21/2020,318.619995,320.450012,310.5,313.049988,312.204865,32388500
2/24/2020,297.26001,304.179993,289.230011,298.179993,297.375,55548800
2/25/2020,300.950012,302.529999,286.130005,288.079987,287.302277,57668400
2/26/2020,286.529999,297.880005,286.5,292.649994,291.859924,49513700
2/27/2020,281.100006,286,272.959991,273.519989,272.781586,79834500
2/28/2020,257.26001,278.410004,256.369995,273.359985,272.622009,106721200
3/2/2020,282.279999,301.440002,277.720001,298.809998,298.003296,85349300
3/3/2020,303.670013,304,285.799988,289.320007,288.53894,79868900
3/4/2020,296.440002,303.399994,293.130005,302.73999,301.922699,54794600
3/5/2020,295.519989,299.549988,291.410004,292.920013,292.129211,46893200
3/6/2020,282,290.820007,281.230011,289.029999,288.249725,56544200
